rate,YEAR,COUNTRY,SEX
8.03,2014,SLE,MLE
6.03,2018,SLV,BTSX
10.3828,2018,SLV,MLE
2.28,2016,SLV,FMLE
10.4977,2010,SLV,MLE
2.79,2011,SLV,FMLE
2.13,2019,SLV,FMLE
8.03,2011,SLV,BTSX
13.867,2011,SLV,MLE
6.12,2017,SLV,BTSX
2.42,2013,SLV,FMLE
10.4986,2019,SLV,MLE
2.68,2014,SLV,FMLE
2.25,2017,SLV,FMLE
10.5109,2017,SLV,MLE
2.18,2018,SLV,FMLE
6.94,2015,SLV,BTSX
6.75,2012,SLV,BTSX
11.2247,2012,SLV,MLE
10.8478,2013,SLV,MLE
5.76,2014,SLV,BTSX
2.19,2015,SLV,FMLE
9.23,2014,SLV,MLE
9.59,2016,SLV,MLE
5.72,2016,SLV,BTSX
6.12,2010,SLV,BTSX
6.05,2019,SLV,BTSX
6.39,2013,SLV,BTSX
2.18,2010,SLV,FMLE
2.74,2012,SLV,FMLE
12.2974,2015,SLV,MLE
8.11,2012,SOM,BTSX
7.91,2016,SOM,BTSX
12.0923,2015,SOM,MLE
11.9885,2016,SOM,MLE
12.0253,2019,SOM,MLE
3.88,2012,SOM,FMLE
3.91,2015,SOM,FMLE
3.85,2017,SOM,FMLE
8.07,2013,SOM,BTSX
8.06,2014,SOM,BTSX
7.96,2017,SOM,BTSX
12.225,2013,SOM,MLE
12.3467,2012,SOM,MLE
3.93,2013,SOM,FMLE
12.5075,2010,SOM,MLE
12.0907,2017,SOM,MLE
3.85,2016,SOM,FMLE
7.99,2015,SOM,BTSX
12.2102,2014,SOM,MLE
3.82,2018,SOM,FMLE
8.12,2011,SOM,BTSX
3.88,2010,SOM,FMLE
7.95,2018,SOM,BTSX
3.91,2011,SOM,FMLE
7.89,2019,SOM,BTSX
12.1078,2018,SOM,MLE
3.79,2019,SOM,FMLE
12.3414,2011,SOM,MLE
8.19,2010,SOM,BTSX
3.94,2014,SOM,FMLE
0.354,2017,SRB,MLE
17.1769,2010,SRB,BTSX
18.2244,2012,SRB,BTSX
8.39,2014,SRB,FMLE
16.6282,2019,SRB,MLE
8.63,2010,SRB,FMLE
11.3593,2019,SRB,BTSX
17.9182,2013,SRB,BTSX
24.5594,2015,SRB,MLE
16.3555,2015,SRB,BTSX
9.71,2011,SRB,FMLE
15.1794,2016,SRB,BTSX
0.766,2017,SRB,FMLE
6.2,2018,SRB,FMLE
0.564,2017,SRB,BTSX
8.43,2016,SRB,FMLE
27.7263,2012,SRB,MLE
26.0691,2010,SRB,MLE
17.0155,2014,SRB,BTSX
8.82,2013,SRB,FMLE
18.0245,2011,SRB,BTSX
6.3,2019,SRB,FMLE
22.1989,2016,SRB,MLE
26.6718,2011,SRB,MLE
16.5548,2018,SRB,MLE
8.47,2015,SRB,FMLE
25.9835,2014,SRB,MLE
9.09,2012,SRB,FMLE
11.2737,2018,SRB,BTSX
27.3755,2013,SRB,MLE
3.59,2013,SSD,BTSX
5.61,2018,SSD,MLE
2.01,2019,SSD,FMLE
1.96,2017,SSD,FMLE
3.85,2019,SSD,BTSX
5.3,2010,SSD,MLE
1.98,2018,SSD,FMLE
3.65,2016,SSD,BTSX
1.97,2012,SSD,FMLE
1.94,2011,SSD,FMLE
1.91,2013,SSD,FMLE
5.3,2011,SSD,MLE
5.35,2016,SSD,MLE
3.62,2011,SSD,BTSX
5.68,2019,SSD,MLE
1.95,2016,SSD,FMLE
5.23,2015,SSD,MLE
3.59,2015,SSD,BTSX
3.79,2018,SSD,BTSX
5.39,2012,SSD,MLE
5.27,2013,SSD,MLE
5.01,2014,SSD,MLE
1.92,2014,SSD,FMLE
3.46,2014,SSD,BTSX
5.33,2017,SSD,MLE
3.68,2012,SSD,BTSX
1.95,2015,SSD,FMLE
1.99,2010,SSD,FMLE
3.65,2010,SSD,BTSX
3.65,2017,SSD,BTSX
1.45,2016,STP,BTSX
1.46,2015,STP,BTSX
1.45,2010,STP,BTSX
0.762,2018,STP,FMLE
0.783,2015,STP,FMLE
0.814,2013,STP,FMLE
1.99,2011,STP,MLE
0.776,2017,STP,FMLE
1.45,2013,STP,BTSX
2.16,2018,STP,MLE
0.787,2011,STP,FMLE
0.884,2012,STP,FMLE
1.47,2017,STP,BTSX
1.47,2012,STP,BTSX
1.48,2019,STP,BTSX
0.816,2014,STP,FMLE
2.14,2015,STP,MLE
1.5,2014,STP,BTSX
2.05,2012,STP,MLE
0.767,2016,STP,FMLE
1.46,2018,STP,BTSX
2.16,2017,STP,MLE
2.2,2019,STP,MLE
0.832,2010,STP,FMLE
0.763,2019,STP,FMLE
2.08,2013,STP,MLE
2.13,2016,STP,MLE
1.39,2011,STP,BTSX
2.18,2014,STP,MLE
2.07,2010,STP,MLE
11.7132,2010,SUR,FMLE
37.7835,2015,SUR,MLE
11.4651,2013,SUR,FMLE
38.9419,2018,SUR,MLE
37.1917,2011,SUR,MLE
11.9114,2018,SUR,FMLE
24.4744,2017,SUR,BTSX
11.4512,2014,SUR,FMLE
24.6537,2014,SUR,BTSX
25.0969,2013,SUR,BTSX
24.2892,2011,SUR,BTSX
11.5763,2015,SUR,FMLE
25.5268,2010,SUR,BTSX
24.4395,2016,SUR,BTSX
11.3031,2012,SUR,FMLE
11.5983,2017,SUR,FMLE
37.2008,2017,SUR,MLE
25.3733,2019,SUR,BTSX
25.2396,2012,SUR,BTSX
37.6869,2014,SUR,MLE
11.5938,2016,SUR,FMLE
37.1308,2016,SUR,MLE
24.7617,2015,SUR,BTSX
25.5032,2018,SUR,BTSX
11.847,2019,SUR,FMLE
38.5481,2013,SUR,MLE
39.1373,2010,SUR,MLE
11.201,2011,SUR,FMLE
38.7539,2019,SUR,MLE
38.9849,2012,SUR,MLE
21.7394,2016,SVK,MLE
21.9164,2015,SVK,MLE
21.8668,2013,SVK,MLE
12.1722,2018,SVK,BTSX
12.27,2013,SVK,BTSX
12.3298,2016,SVK,BTSX
12.8726,2011,SVK,BTSX
21.5719,2017,SVK,MLE
23.9201,2010,SVK,MLE
3.43,2017,SVK,FMLE
3.43,2015,SVK,FMLE
3.3,2012,SVK,FMLE
3.93,2010,SVK,FMLE
3.43,2019,SVK,FMLE
13.6268,2010,SVK,BTSX
22.8592,2011,SVK,MLE
3.43,2018,SVK,FMLE
12.0899,2019,SVK,BTSX
22.3731,2012,SVK,MLE
12.8951,2014,SVK,BTSX
3.43,2016,SVK,FMLE
3.46,2011,SVK,FMLE
12.2519,2017,SVK,BTSX
21.2179,2019,SVK,MLE
12.5585,2012,SVK,BTSX
21.3988,2018,SVK,MLE
3.69,2014,SVK,FMLE
12.4112,2015,SVK,BTSX
3.21,2013,SVK,FMLE
22.6474,2014,SVK,MLE
21.6061,2011,SVN,BTSX
7.63,2016,SVN,FMLE
22.2482,2013,SVN,BTSX
6.49,2014,SVN,FMLE
7.74,2012,SVN,FMLE
34.0016,2010,SVN,MLE
33.2918,2015,SVN,MLE
36.3526,2012,SVN,MLE
36.0882,2013,SVN,MLE
8.89,2011,SVN,FMLE
30.5955,2016,SVN,MLE
19.048,2016,SVN,BTSX
19.5585,2014,SVN,BTSX
8.55,2017,SVN,FMLE
20.9281,2017,SVN,BTSX
8.94,2015,SVN,FMLE
8.27,2019,SVN,FMLE
8.59,2013,SVN,FMLE
27.8266,2018,SVN,MLE
21.0407,2015,SVN,BTSX
21.9505,2012,SVN,BTSX
32.7895,2014,SVN,MLE
17.805,2018,SVN,BTSX
31.4011,2019,SVN,MLE
33.4398,2017,SVN,MLE
19.7829,2019,SVN,BTSX
7.88,2018,SVN,FMLE
20.6994,2010,SVN,BTSX
7.63,2010,SVN,FMLE
34.5148,2011,SVN,MLE
15.7318,2015,SWE,BTSX
15.0385,2017,SWE,BTSX
8.87,2011,SWE,FMLE
19.5558,2014,SWE,MLE
9.61,2016,SWE,FMLE
14.741,2019,SWE,BTSX
9.59,2017,SWE,FMLE
10.2581,2013,SWE,FMLE
9.52,2019,SWE,FMLE
20.2134,2018,SWE,MLE
14.9637,2012,SWE,BTSX
21.8157,2015,SWE,MLE
9.65,2015,SWE,FMLE
19.6094,2016,SWE,MLE
9.37,2012,SWE,FMLE
20.4834,2017,SWE,MLE
20.5783,2012,SWE,MLE
14.2437,2011,SWE,BTSX
14.7347,2010,SWE,BTSX
19.6495,2011,SWE,MLE
14.6123,2016,SWE,BTSX
21.5009,2013,SWE,MLE
15.8708,2013,SWE,BTSX
20.788,2010,SWE,MLE
8.73,2010,SWE,FMLE
19.9462,2019,SWE,MLE
9.62,2018,SWE,FMLE
14.924,2018,SWE,BTSX
10.0249,2014,SWE,FMLE
14.786,2014,SWE,BTSX
78.6921,2010,SWZ,MLE
44.6281,2013,SWZ,BTSX
77.6724,2012,SWZ,MLE
28.5395,2018,SWZ,BTSX
4.68,2019,SWZ,FMLE
17.8767,2013,SWZ,FMLE
57.345,2017,SWZ,MLE
73.9468,2013,SWZ,MLE
13.7729,2014,SWZ,FMLE
62.5569,2015,SWZ,MLE
25.1223,2010,SWZ,FMLE
4.17,2018,SWZ,FMLE
75.7542,2011,SWZ,MLE
20.3635,2012,SWZ,FMLE
21.3016,2011,SWZ,FMLE
54.0568,2018,SWZ,MLE
47.5703,2012,SWZ,BTSX
32.8448,2016,SWZ,BTSX
50.3861,2010,SWZ,BTSX
55.1109,2019,SWZ,MLE
47.0484,2011,SWZ,BTSX
9.48,2015,SWZ,FMLE
66.8868,2014,SWZ,MLE
30.4414,2017,SWZ,BTSX
4.95,2017,SWZ,FMLE
35.0677,2015,SWZ,BTSX
39.2481,2014,SWZ,BTSX
29.3998,2019,SWZ,BTSX
60.6536,2016,SWZ,MLE
6.72,2016,SWZ,FMLE
13.4494,2013,SYC,MLE
14.6712,2018,SYC,MLE
1.46,2017,SYC,FMLE
8.23,2018,SYC,BTSX
1.48,2015,SYC,FMLE
1.52,2014,SYC,FMLE
1.54,2011,SYC,FMLE
8.02,2016,SYC,BTSX
7.67,2013,SYC,BTSX
1.4,2019,SYC,FMLE
13.759,2011,SYC,MLE
8.09,2019,SYC,BTSX
14.788,2017,SYC,MLE
13.9025,2014,SYC,MLE
13.5697,2010,SYC,MLE
1.45,2016,SYC,FMLE
7.73,2012,SYC,BTSX
8.02,2015,SYC,BTSX
8.31,2017,SYC,BTSX
13.4932,2012,SYC,MLE
1.42,2018,SYC,FMLE
1.56,2012,SYC,FMLE
7.9,2014,SYC,BTSX
1.51,2013,SYC,FMLE
14.1875,2015,SYC,MLE
14.2336,2016,SYC,MLE
7.76,2010,SYC,BTSX
1.57,2010,SYC,FMLE
14.4369,2019,SYC,MLE
7.86,2011,SYC,BTSX
1.79,2017,SYR,BTSX
0.569,2010,SYR,FMLE
0.705,2015,SYR,FMLE
0.693,2017,SYR,FMLE
1.94,2018,SYR,BTSX
2.78,2013,SYR,MLE
0.696,2019,SYR,FMLE
2.58,2016,SYR,MLE
1.74,2015,SYR,BTSX
1.95,2019,SYR,BTSX
0.658,2016,SYR,FMLE
1.75,2013,SYR,BTSX
0.74,2014,SYR,FMLE
2.91,2014,SYR,MLE
3.2,2019,SYR,MLE
1.62,2016,SYR,BTSX
2.88,2017,SYR,MLE
2.39,2011,SYR,MLE
9.79,2018,TCD,MLE
10.0273,2015,TCD,MLE
3.54,2015,TCD,FMLE
10.5183,2014,TCD,MLE
10.8883,2013,TCD,MLE
11.4806,2011,TCD,MLE
6.78,2015,TCD,BTSX
3.83,2013,TCD,FMLE
7.11,2014,TCD,BTSX
7.67,2011,TCD,BTSX
7.35,2013,TCD,BTSX
6.61,2018,TCD,BTSX
11.5608,2010,TCD,MLE
3.5,2016,TCD,FMLE
9.59,2019,TCD,MLE
7.56,2012,TCD,BTSX
3.44,2018,TCD,FMLE
6.44,2019,TCD,BTSX
3.71,2014,TCD,FMLE
6.65,2016,TCD,BTSX
9.81,2016,TCD,MLE
3.87,2011,TCD,FMLE
11.2491,2012,TCD,MLE
9.9,2017,TCD,MLE
6.73,2017,TCD,BTSX
3.16,2018,SYR,MLE
0.709,2013,SYR,FMLE
1.47,2010,SYR,BTSX
1.59,2012,SYR,BTSX
2.76,2015,SYR,MLE
0.636,2012,SYR,FMLE
1.84,2014,SYR,BTSX
0.568,2011,SYR,FMLE
2.36,2010,SYR,MLE
0.71,2018,SYR,FMLE
1.49,2011,SYR,BTSX
2.53,2012,SYR,MLE
7.68,2010,TCD,BTSX
3.83,2010,TCD,FMLE
3.57,2017,TCD,FMLE
3.3,2019,TCD,FMLE
3.88,2012,TCD,FMLE
3.86,2019,TGO,FMLE
3.85,2018,TGO,FMLE
13.655,2018,TGO,MLE
15.7283,2011,TGO,MLE
10.3585,2010,TGO,BTSX
15.5315,2014,TGO,MLE
8.73,2018,TGO,BTSX
15.7329,2010,TGO,MLE
10.1227,2014,TGO,BTSX
3.97,2017,TGO,FMLE
10.2969,2013,TGO,BTSX
13.7782,2019,TGO,MLE
5.07,2010,TGO,FMLE
15.7948,2013,TGO,MLE
4.63,2015,TGO,FMLE
9.31,2016,TGO,BTSX
4.78,2014,TGO,FMLE
9.71,2015,TGO,BTSX
14.348,2016,TGO,MLE
5.14,2011,TGO,FMLE
15.8297,2012,TGO,MLE
10.3841,2012,TGO,BTSX
14.0846,2017,TGO,MLE
9.0,2017,TGO,BTSX
14.8644,2015,TGO,MLE
4.87,2013,TGO,FMLE
5.02,2012,TGO,FMLE
10.3938,2011,TGO,BTSX
8.8,2019,TGO,BTSX
4.33,2016,TGO,FMLE
13.3211,2015,THA,MLE
8.05,2010,THA,BTSX
11.963,2013,THA,MLE
3.0,2015,THA,FMLE
12.6799,2010,THA,MLE
7.87,2012,THA,BTSX
8.83,2019,THA,BTSX
3.12,2013,THA,FMLE
3.6,2010,THA,FMLE
12.6101,2012,THA,MLE
8.4,2017,THA,BTSX
8.5,2016,THA,BTSX
8.04,2015,THA,BTSX
14.0749,2017,THA,MLE
7.97,2011,THA,BTSX
7.45,2013,THA,BTSX
7.76,2014,THA,BTSX
12.6668,2014,THA,MLE
3.0,2017,THA,FMLE
8.77,2018,THA,BTSX
15.0468,2019,THA,MLE
3.03,2016,THA,FMLE
3.43,2011,THA,FMLE
3.32,2012,THA,FMLE
3.01,2018,THA,FMLE
12.7104,2011,THA,MLE
2.93,2019,THA,FMLE
3.08,2014,THA,FMLE
14.2269,2016,THA,MLE
14.8248,2018,THA,MLE
2.63,2011,TJK,FMLE
3.08,2016,TJK,FMLE
2.96,2017,TJK,FMLE
2.89,2018,TJK,FMLE
4.03,2011,TJK,BTSX
2.83,2019,TJK,FMLE
4.06,2014,TJK,BTSX
4.2,2017,TJK,BTSX
5.35,2015,TJK,MLE
2.89,2015,TJK,FMLE
5.48,2016,TJK,MLE
5.42,2017,TJK,MLE
5.4,2011,TJK,MLE
4.28,2019,TJK,BTSX
5.33,2014,TJK,MLE
5.31,2013,TJK,MLE
2.71,2013,TJK,FMLE
4.24,2018,TJK,BTSX
5.39,2012,TJK,MLE
2.53,2010,TJK,FMLE
4.29,2016,TJK,BTSX
3.95,2010,TJK,BTSX
5.7,2019,TJK,MLE
5.58,2018,TJK,MLE
4.13,2015,TJK,BTSX
5.34,2010,TJK,MLE
2.7,2012,TJK,FMLE
2.77,2014,TJK,FMLE
4.06,2012,TJK,BTSX
4.02,2013,TJK,BTSX
8.81,2018,TKM,MLE
5.84,2017,TKM,BTSX
3.26,2014,TKM,FMLE
9.01,2017,TKM,MLE
9.51,2016,TKM,MLE
3.63,2012,TKM,FMLE
3.24,2015,TKM,FMLE
10.6157,2013,TKM,MLE
3.0,2016,TKM,FMLE
2.77,2017,TKM,FMLE
7.13,2012,TKM,BTSX
7.14,2013,TKM,BTSX
6.2,2016,TKM,BTSX
6.81,2014,TKM,BTSX
13.2121,2010,TKM,MLE
8.77,2019,TKM,MLE
3.93,2011,TKM,FMLE
3.98,2010,TKM,FMLE
8.52,2010,TKM,BTSX
10.4737,2014,TKM,MLE
5.66,2019,TKM,BTSX
11.4334,2011,TKM,MLE
7.62,2011,TKM,BTSX
9.45,2015,TKM,MLE
2.68,2018,TKM,FMLE
10.7467,2012,TKM,MLE
5.7,2018,TKM,BTSX
2.65,2019,TKM,FMLE
3.78,2013,TKM,FMLE
6.29,2015,TKM,BTSX
5.13,2016,TLS,MLE
2.96,2010,TLS,BTSX
5.17,2017,TLS,MLE
2.01,2011,TLS,FMLE
4.78,2014,TLS,MLE
3.59,2017,TLS,BTSX
5.01,2015,TLS,MLE
1.96,2013,TLS,FMLE
1.97,2017,TLS,FMLE
3.32,2013,TLS,BTSX
2.01,2018,TLS,FMLE
3.64,2018,TLS,BTSX
3.38,2014,TLS,BTSX
2.04,2016,TLS,FMLE
3.2,2011,TLS,BTSX
4.65,2013,TLS,MLE
4.61,2012,TLS,MLE
1.97,2015,TLS,FMLE
4.58,2010,TON,BTSX
3.04,2013,TON,FMLE
5.2,2018,TON,MLE
6.13,2010,TON,MLE
6.06,2013,TON,MLE
5.03,2019,TON,MLE
4.6,2015,TON,BTSX
4.53,2012,TON,BTSX
4.11,2016,TON,BTSX
3.03,2012,TON,FMLE
4.15,2017,TON,BTSX
2.87,2016,TON,FMLE
4.64,2014,TON,BTSX
4.03,2010,TLS,MLE
1.98,2012,TLS,FMLE
4.36,2011,TLS,MLE
3.69,2019,TLS,BTSX
1.95,2014,TLS,FMLE
3.31,2012,TLS,BTSX
5.24,2018,TLS,MLE
1.87,2010,TLS,FMLE
5.33,2019,TLS,MLE
2.02,2019,TLS,FMLE
3.51,2015,TLS,BTSX
3.6,2016,TLS,BTSX
2.75,2018,TON,FMLE
3.06,2015,TON,FMLE
5.42,2017,TON,MLE
5.35,2016,TON,MLE
3.03,2010,TON,FMLE
3.08,2014,TON,FMLE
3.0,2011,TON,FMLE
3.82,2019,TON,BTSX
2.61,2019,TON,FMLE
5.94,2011,TON,MLE
6.21,2014,TON,MLE
6.14,2015,TON,MLE
4.55,2013,TON,BTSX
3.97,2018,TON,BTSX
4.47,2011,TON,BTSX
2.88,2017,TON,FMLE
6.02,2012,TON,MLE
16.7836,2014,TTO,MLE
18.0623,2010,TTO,MLE
3.71,2018,TTO,FMLE
13.8856,2019,TTO,MLE
15.0562,2017,TTO,MLE
8.68,2019,TTO,BTSX
4.23,2016,TTO,FMLE
4.58,2013,TTO,FMLE
4.33,2015,TTO,FMLE
3.59,2019,TTO,FMLE
17.3192,2013,TTO,MLE
9.83,2016,TTO,BTSX
9.49,2017,TTO,BTSX
9.93,2011,TTO,BTSX
4.9,2012,TTO,FMLE
4.76,2010,TTO,FMLE
14.238,2012,TTO,MLE
11.349,2010,TTO,BTSX
9.52,2012,TTO,BTSX
15.8636,2011,TTO,MLE
10.5259,2014,TTO,BTSX
15.5587,2016,TTO,MLE
14.3197,2018,TTO,MLE
8.95,2018,TTO,BTSX
10.883,2013,TTO,BTSX
10.2001,2015,TTO,BTSX
4.1,2011,TTO,FMLE
4.05,2017,TTO,FMLE
4.4,2014,TTO,FMLE
16.202,2015,TTO,MLE
3.4,2011,TUN,BTSX
3.47,2010,TUN,BTSX
4.34,2017,TUN,MLE
3.2,2018,TUN,BTSX
3.28,2013,TUN,BTSX
4.27,2016,TUN,MLE
1.91,2017,TUN,FMLE
2.0,2014,TUN,FMLE
4.67,2011,TUN,MLE
3.27,2019,TUN,BTSX
1.92,2019,TUN,FMLE
4.5,2018,TUN,MLE
4.34,2015,TUN,MLE
4.65,2019,TUN,MLE
2.21,2010,TUN,FMLE
4.44,2014,TUN,MLE
2.1,2012,TUN,FMLE
3.08,2016,TUN,BTSX
3.12,2017,TUN,BTSX
4.72,2010,TUN,MLE
2.05,2013,TUN,FMLE
1.91,2016,TUN,FMLE
1.95,2015,TUN,FMLE
3.14,2015,TUN,BTSX
1.92,2018,TUN,FMLE
4.61,2012,TUN,MLE
3.21,2014,TUN,BTSX
2.14,2011,TUN,FMLE
3.35,2012,TUN,BTSX
4.53,2013,TUN,MLE
1.22,2018,TUR,FMLE
2.4,2019,TUR,BTSX
3.36,2014,TUR,MLE
1.22,2013,TUR,FMLE
3.55,2010,TUR,MLE
2.28,2016,TUR,BTSX
1.26,2017,TUR,FMLE
3.35,2017,TUR,MLE
2.26,2015,TUR,BTSX
2.42,2010,TUR,BTSX
3.32,2013,TUR,MLE
2.24,2011,TUR,BTSX
3.3,2011,TUR,MLE
3.28,2015,TUR,MLE
1.22,2019,TUR,FMLE
1.21,2011,TUR,FMLE
1.32,2010,TUR,FMLE
2.21,2012,TUR,BTSX
1.26,2014,TUR,FMLE
3.4,2018,TUR,MLE
2.3,2014,TUR,BTSX
3.61,2019,TUR,MLE
1.28,2015,TUR,FMLE
2.29,2017,TUR,BTSX
1.28,2016,TUR,FMLE
2.3,2018,TUR,BTSX
2.25,2013,TUR,BTSX
3.26,2012,TUR,MLE
1.2,2012,TUR,FMLE
3.31,2016,TUR,MLE
4.36,2013,TZA,BTSX
2.03,2014,TZA,FMLE
4.8,2011,TZA,BTSX
2.06,2016,TZA,FMLE
6.36,2017,TZA,MLE
1.93,2018,TZA,FMLE
6.23,2012,TZA,MLE
6.36,2015,TZA,MLE
6.58,2019,TZA,MLE
7.21,2010,TZA,MLE
6.41,2018,TZA,MLE
2.37,2012,TZA,FMLE
4.17,2018,TZA,BTSX
1.98,2015,TZA,FMLE
4.24,2016,TZA,BTSX
4.17,2014,TZA,BTSX
4.16,2015,TZA,BTSX
2.16,2013,TZA,FMLE
6.32,2014,TZA,MLE
1.95,2019,TZA,FMLE
6.73,2011,TZA,MLE
4.3,2012,TZA,BTSX
5.02,2010,TZA,BTSX
4.17,2017,TZA,BTSX
1.98,2017,TZA,FMLE
2.85,2010,TZA,FMLE
2.89,2011,TZA,FMLE
6.58,2013,TZA,MLE
6.43,2016,TZA,MLE
4.27,2019,TZA,BTSX
4.43,2017,UGA,BTSX
10.2262,2011,UGA,MLE
8.88,2013,UGA,MLE
1.68,2019,UGA,FMLE
5.65,2012,UGA,BTSX
1.69,2015,UGA,FMLE
4.44,2018,UGA,BTSX
7.41,2018,UGA,MLE
7.59,2019,UGA,MLE
7.35,2017,UGA,MLE
6.31,2011,UGA,BTSX
7.78,2016,UGA,MLE
1.6,2017,UGA,FMLE
2.54,2011,UGA,FMLE
4.74,2016,UGA,BTSX
4.59,2019,UGA,BTSX
1.71,2013,UGA,FMLE
9.48,2012,UGA,MLE
10.2232,2010,UGA,MLE
1.97,2012,UGA,FMLE
4.79,2014,UGA,BTSX
1.81,2016,UGA,FMLE
5.23,2013,UGA,BTSX
6.33,2010,UGA,BTSX
2.58,2010,UGA,FMLE
1.62,2014,UGA,FMLE
1.56,2018,UGA,FMLE
4.67,2015,UGA,BTSX
7.76,2015,UGA,MLE
8.08,2014,UGA,MLE
7.24,2011,UKR,FMLE
20.6282,2017,UKR,BTSX
37.2431,2017,UKR,MLE
41.4791,2011,UKR,MLE
40.6134,2013,UKR,MLE
7.37,2014,UKR,FMLE
6.3,2017,UKR,FMLE
6.51,2018,UKR,FMLE
23.0414,2011,UKR,BTSX
7.26,2012,UKR,FMLE
7.68,2010,UKR,FMLE
23.1116,2012,UKR,BTSX
44.0385,2010,UKR,MLE
21.632,2019,UKR,BTSX
21.9075,2018,UKR,BTSX
21.6212,2015,UKR,BTSX
6.74,2015,UKR,FMLE
39.1607,2019,UKR,MLE
24.3502,2014,UKR,BTSX
6.59,2016,UKR,FMLE
38.4765,2016,UKR,MLE
21.3507,2016,UKR,BTSX
22.6331,2013,UKR,BTSX
39.7523,2018,UKR,MLE
7.19,2013,UKR,FMLE
6.51,2019,UKR,FMLE
41.5938,2012,UKR,MLE
44.1017,2014,UKR,MLE
24.4637,2010,UKR,BTSX
38.9061,2015,UKR,MLE
16.8022,2011,URY,BTSX
17.4001,2014,URY,BTSX
7.42,2011,URY,FMLE
7.15,2010,URY,FMLE
7.2,2013,URY,FMLE
21.154,2018,URY,BTSX
7.9,2014,URY,FMLE
25.4229,2010,URY,MLE
18.6431,2015,URY,BTSX
20.7885,2017,URY,BTSX
8.55,2018,URY,FMLE
30.3922,2015,URY,MLE
7.7,2015,URY,FMLE
8.89,2019,URY,FMLE
17.8282,2012,URY,BTSX
33.5197,2016,URY,MLE
15.9544,2010,URY,BTSX
21.243,2019,URY,BTSX
21.1151,2016,URY,BTSX
29.3505,2012,URY,MLE
15.8457,2013,URY,BTSX
34.6548,2018,URY,MLE
25.1371,2013,URY,MLE
8.62,2017,URY,FMLE
33.8356,2017,URY,MLE
27.5987,2014,URY,MLE
34.4693,2019,URY,MLE
9.55,2016,URY,FMLE
7.11,2012,URY,FMLE
26.884,2011,URY,MLE
6.95,2016,USA,FMLE
5.83,2010,USA,FMLE
6.77,2015,USA,FMLE
13.9702,2014,USA,BTSX
6.48,2014,USA,FMLE
7.24,2018,USA,FMLE
21.0898,2012,USA,MLE
24.3049,2018,USA,MLE
24.9872,2019,USA,MLE
15.886,2017,USA,BTSX
15.1495,2016,USA,BTSX
21.6237,2014,USA,MLE
23.5281,2016,USA,MLE
7.07,2017,USA,FMLE
15.6829,2018,USA,BTSX
16.1363,2019,USA,BTSX
20.9242,2011,USA,MLE
24.8837,2017,USA,MLE
6.03,2011,USA,FMLE
6.11,2012,USA,FMLE
7.47,2019,USA,FMLE
22.1913,2015,USA,MLE
14.3991,2015,USA,BTSX
13.1005,2010,USA,BTSX
20.5481,2010,USA,MLE
13.3902,2011,USA,BTSX
13.5126,2012,USA,BTSX
6.22,2013,USA,FMLE
13.5492,2013,USA,BTSX
21.0448,2013,USA,MLE
8.11,2010,UZB,BTSX
12.4703,2012,UZB,MLE
5.44,2012,UZB,FMLE
5.44,2013,UZB,FMLE
4.81,2019,UZB,FMLE
11.2989,2019,UZB,MLE
5.1,2018,UZB,FMLE
12.6407,2016,UZB,MLE
8.97,2014,UZB,BTSX
5.41,2014,UZB,FMLE
12.0112,2018,UZB,MLE
5.33,2017,UZB,FMLE
9.14,2016,UZB,BTSX
4.95,2011,UZB,FMLE
9.16,2015,UZB,BTSX
12.6834,2015,UZB,MLE
4.54,2010,UZB,FMLE
8.04,2019,UZB,BTSX
8.45,2011,UZB,BTSX
8.55,2018,UZB,BTSX
8.89,2013,UZB,BTSX
11.7141,2010,UZB,MLE
8.79,2017,UZB,BTSX
12.572,2014,UZB,MLE
11.9865,2011,UZB,MLE
8.94,2012,UZB,BTSX
5.67,2016,UZB,FMLE
5.66,2015,UZB,FMLE
12.3696,2013,UZB,MLE
12.2663,2017,UZB,MLE
0.598,2019,VCT,FMLE
0.975,2019,VCT,BTSX
2.07,2011,VCT,FMLE
0.0,2017,VCT,BTSX
0.0,2017,VCT,MLE
0.998,2018,VCT,BTSX
3.0,2010,VCT,BTSX
5.58,2015,VCT,MLE
0.0,2017,VCT,FMLE
0.834,2015,VCT,FMLE
3.25,2015,VCT,BTSX
3.99,2012,VCT,FMLE
5.55,2011,VCT,BTSX
0.615,2018,VCT,FMLE
5.32,2010,VCT,MLE
6.6,2013,VCT,MLE
8.89,2011,VCT,MLE
2.29,2014,VCT,MLE
1.02,2013,VCT,FMLE
0.527,2014,VCT,FMLE
1.34,2019,VCT,MLE
3.86,2013,VCT,BTSX
0.598,2010,VCT,FMLE
1.37,2018,VCT,MLE
6.78,2012,VCT,MLE
1.43,2014,VCT,BTSX
5.41,2012,VCT,BTSX
0.727,2016,VCT,FMLE
0.65,2016,VCT,BTSX
0.576,2016,VCT,MLE
2.15,2018,VEN,BTSX
3.6,2014,VEN,MLE
3.6,2017,VEN,MLE
0.77,2015,VEN,FMLE
1.04,2010,VEN,FMLE
3.22,2012,VEN,BTSX
2.25,2015,VEN,BTSX
0.702,2018,VEN,FMLE
2.16,2017,VEN,BTSX
0.747,2017,VEN,FMLE
2.19,2016,VEN,BTSX
0.783,2016,VEN,FMLE
