"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"SDGSUICIDE","PUBLISHED","2002","EMR","","ARE","BTSX","8.0 [5.0-12.3]","8.01000","5.00000","12.29630",""
"SDGSUICIDE","PUBLISHED","2018","EMR","","ARE","MLE","7.4 [4.2-11.9]","7.43000","4.23000","11.94810",""
"SDGSUICIDE","PUBLISHED","2008","EMR","","ARE","MLE","10.3 [6.8-14.7]","10.29360","6.77000","14.67400",""
"SDGSUICIDE","PUBLISHED","2003","EMR","","ARE","MLE","9.3 [6.1-13.4]","9.33000","6.08000","13.42200",""
"SDGSUICIDE","PUBLISHED","2013","EMR","","ARE","FMLE","3.2 [1.9-5.1]","3.20000","1.86000","5.09000",""
"SDGSUICIDE","PUBLISHED","2012","EMR","","ARE","MLE","9.6 [5.9-14.3]","9.55000","5.88000","14.29220",""
"SDGSUICIDE","PUBLISHED","2006","EMR","","ARE","BTSX","8.3 [5.6-11.8]","8.34000","5.58000","11.78590",""
"SDGSUICIDE","PUBLISHED","2002","EMR","","ARE","MLE","10.1 [6.3-15.4]","10.06120","6.31000","15.42090",""
"SDGSUICIDE","PUBLISHED","2003","EMR","","ARE","BTSX","7.5 [4.8-10.9]","7.49000","4.83000","10.87260",""
"SDGSUICIDE","PUBLISHED","2009","EMR","","ARE","MLE","10.3 [6.6-14.8]","10.26090","6.63000","14.76930",""
"SDGSUICIDE","PUBLISHED","2004","EMR","","ARE","MLE","9.6 [6.4-13.6]","9.63000","6.42000","13.64840",""
"SDGSUICIDE","PUBLISHED","2017","EMR","","ARE","MLE","6.8 [3.9-10.9]","6.83000","3.91000","10.93500",""
"SDGSUICIDE","PUBLISHED","2005","EMR","","ARE","BTSX","7.9 [5.3-11.2]","7.88000","5.27000","11.18400",""
"SDGSUICIDE","PUBLISHED","2015","EMR","","ARE","FMLE","3.0 [1.7-4.9]","3.01000","1.72000","4.94000",""
"SDGSUICIDE","PUBLISHED","2006","EMR","","ARE","FMLE","3.5 [2.2-5.2]","3.45000","2.16000","5.17000",""
"SDGSUICIDE","PUBLISHED","2019","EMR","","ARE","FMLE","3.0 [1.7-4.9]","2.97000","1.65000","4.90000",""
"SDGSUICIDE","PUBLISHED","2000","EMR","","ARE","BTSX","8.6 [5.3-13.2]","8.60000","5.27000","13.15370",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","ARE","MLE","7.3 [4.2-11.6]","7.29000","4.22000","11.61270",""
"SDGSUICIDE","PUBLISHED","2012","EMR","","ARE","BTSX","7.9 [4.8-11.8]","7.86000","4.82000","11.83180",""
"SDGSUICIDE","PUBLISHED","2001","EMR","","ARE","MLE","10.8 [6.7-16.6]","10.79740","6.69000","16.58750",""
"SDGSUICIDE","PUBLISHED","2007","EMR","","ARE","FMLE","3.3 [2.0-4.9]","3.26000","2.03000","4.90000",""
"SDGSUICIDE","PUBLISHED","2001","EMR","","ARE","BTSX","8.6 [5.3-13.2]","8.58000","5.30000","13.20490",""
"SDGSUICIDE","PUBLISHED","2014","EMR","","ARE","MLE","8.6 [5.1-13.3]","8.58000","5.13000","13.30360",""
"SDGSUICIDE","PUBLISHED","2017","EMR","","ARE","BTSX","5.6 [3.2-9.0]","5.60000","3.20000","9.00000",""
"SDGSUICIDE","PUBLISHED","2011","EMR","","ARE","MLE","9.9 [6.2-14.6]","9.85000","6.19000","14.59030",""
"SDGSUICIDE","PUBLISHED","2005","EMR","","ARE","FMLE","3.4 [2.1-5.2]","3.44000","2.14000","5.20000",""
"SDGSUICIDE","PUBLISHED","2009","EMR","","ARE","FMLE","3.2 [2.0-5.0]","3.22000","1.97000","4.98000",""
"SDGSUICIDE","PUBLISHED","2009","EMR","","ARE","BTSX","8.5 [5.5-12.3]","8.49000","5.46000","12.30180",""
"SDGSUICIDE","PUBLISHED","2003","EMR","","ARE","FMLE","3.5 [2.2-5.4]","3.51000","2.15000","5.36000",""
"SDGSUICIDE","PUBLISHED","2015","EMR","","ARE","BTSX","6.5 [3.8-10.2]","6.47000","3.81000","10.21860",""
"SDGSUICIDE","PUBLISHED","2004","EMR","","ARE","FMLE","3.5 [2.2-5.3]","3.49000","2.16000","5.28000",""
"SDGSUICIDE","PUBLISHED","2010","EMR","","ARE","FMLE","3.3 [2.0-5.0]","3.25000","1.96000","5.00000",""
"SDGSUICIDE","PUBLISHED","2007","EMR","","ARE","MLE","10.2 [6.9-14.2]","10.18710","6.90000","14.21900",""
"SDGSUICIDE","PUBLISHED","2014","EMR","","ARE","BTSX","7.0 [4.2-10.9]","7.01000","4.17000","10.92820",""
"SDGSUICIDE","PUBLISHED","2008","EMR","","ARE","BTSX","8.5 [5.5-12.2]","8.48000","5.54000","12.16400",""
"SDGSUICIDE","PUBLISHED","2010","EMR","","ARE","BTSX","8.4 [5.3-12.3]","8.38000","5.31000","12.25700",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","ARG","BTSX","9.1 [7.9-10.5]","9.13000","7.85000","10.51320",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","ARG","FMLE","3.6 [3.1-4.2]","3.62000","3.07000","4.23000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","ARG","BTSX","8.3 [7.0-13.0]","8.30000","6.99000","12.96460",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","ARG","MLE","15.1 [13.1-17.3]","15.11050","13.06550","17.33450",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","ARG","BTSX","8.6 [7.4-14.7]","8.55000","7.38000","14.73300",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","ARG","BTSX","8.6 [7.4-15.9]","8.62000","7.43000","15.94050",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","ARG","BTSX","10.3 [8.8-11.8]","10.25320","8.80000","11.82890",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","ARG","FMLE","3.2 [2.7-3.7]","3.17000","2.66000","3.73000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","ARG","FMLE","3.1 [2.6-3.8]","3.13000","2.55000","3.79000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","ARG","FMLE","3.2 [2.7-3.7]","3.16000","2.68000","3.70000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","ARG","FMLE","4.2 [3.6-4.9]","4.22000","3.57000","4.94000",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","ARG","MLE","15.1 [12.2-18.3]","15.05980","12.19320","18.28640",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","ARG","MLE","13.9 [12.1-22.9]","13.93810","12.08800","22.91360",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","ARG","MLE","13.5 [11.8-22.4]","13.53730","11.75730","22.41180",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","ARG","FMLE","3.3 [2.8-10.3]","3.34000","2.84000","10.31170",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","ARG","BTSX","8.9 [7.3-10.7]","8.86000","7.25000","10.65200",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","ARG","BTSX","8.4 [7.3-13.1]","8.44000","7.28000","13.08150",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","ARG","MLE","15.2 [13.1-17.5]","15.17580","13.07340","17.50250",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","ARG","MLE","15.9 [13.8-25.6]","15.93160","13.76930","25.59030",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","ARG","FMLE","3.5 [2.9-4.0]","3.45000","2.91000","4.04000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","ARG","BTSX","8.7 [7.5-18.0]","8.67000","7.49000","17.97810",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","ARG","BTSX","9.3 [7.9-15.5]","9.27000","7.88000","15.52410",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","ARG","FMLE","3.3 [2.8-3.8]","3.26000","2.76000","3.80000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","ARG","MLE","14.2 [12.3-26.4]","14.22740","12.34500","26.37270",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","ARG","BTSX","8.7 [7.5-10.0]","8.72000","7.52000","10.03870",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","ARG","FMLE","3.8 [3.2-4.5]","3.82000","3.24000","4.47000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","ARG","MLE","13.7 [10.9-16.8]","13.67130","10.91590","16.82070",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","ARG","MLE","16.9 [14.5-19.4]","16.87960","14.54440","19.40260",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","ARG","MLE","13.6 [11.5-22.5]","13.59220","11.49300","22.50340",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","ARG","BTSX","8.6 [7.3-9.9]","8.56000","7.33000","9.88000",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","ARG","FMLE","4.0 [3.4-4.7]","4.00000","3.38000","4.69000",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","ARG","BTSX","8.3 [7.1-12.8]","8.25000","7.14000","12.84960",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","ARG","FMLE","3.3 [2.8-3.9]","3.31000","2.80000","3.87000",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","ARG","MLE","14.2 [12.3-16.3]","14.19800","12.28660","16.26860",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","ARG","FMLE","3.7 [3.1-4.4]","3.71000","3.10000","4.39000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","ARG","MLE","15.1 [12.9-27.2]","15.11650","12.90880","27.24760",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","ARG","BTSX","9.7 [8.4-14.7]","9.70000","8.35000","14.72380",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","ARG","MLE","16.6 [14.4-19.1]","16.63010","14.37390","19.08170",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","ARG","FMLE","3.3 [2.6-4.2]","3.32000","2.59000","4.17000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","ARG","FMLE","3.3 [2.8-13.2]","3.27000","2.78000","13.16050",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","ARG","BTSX","9.1 [7.8-10.5]","9.11000","7.81000","10.54190",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","ARG","FMLE","3.4 [2.9-4.0]","3.38000","2.85000","3.98000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","ARG","MLE","14.2 [12.3-16.4]","14.23120","12.25230","16.36000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","ARG","MLE","14.2 [12.4-16.3]","14.23870","12.35810","16.25960",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","ARG","BTSX","8.6 [7.4-14.7]","8.60000","7.43000","14.66670",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","ARG","MLE","14.0 [12.2-23.1]","14.03350","12.17400","23.08920",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","ARG","FMLE","3.5 [2.8-4.3]","3.54000","2.84000","4.34000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","ARG","FMLE","3.3 [2.7-3.9]","3.27000","2.71000","3.90000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","ARG","MLE","14.3 [12.4-26.1]","14.29720","12.40030","26.07650",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","ARG","FMLE","3.6 [3.0-4.2]","3.55000","3.02000","4.15000",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","ARG","BTSX","9.2 [7.4-11.2]","9.17000","7.39000","11.17570",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","ARG","FMLE","3.6 [2.8-4.4]","3.56000","2.82000","4.41000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","ARG","BTSX","8.3 [6.9-9.8]","8.27000","6.88000","9.81000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","ARG","MLE","13.7 [11.4-16.1]","13.68010","11.42450","16.13640",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","ARG","MLE","13.9 [12.0-28.3]","13.90820","12.04550","28.33150",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","ARG","FMLE","3.2 [2.7-3.8]","3.22000","2.73000","3.77000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","ARG","BTSX","10.2 [8.8-11.8]","10.24270","8.81000","11.80580",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","ARG","BTSX","8.4 [6.7-10.3]","8.37000","6.65000","10.33960",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","ARG","BTSX","8.5 [7.4-13.2]","8.53000","7.36000","13.22490",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","ARG","MLE","14.5 [11.9-17.3]","14.46120","11.88710","17.29020",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","ARM","MLE","8.0 [6.5-9.8]","8.04000","6.50000","9.77000",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","ARM","FMLE","4.4 [3.4-5.6]","4.42000","3.40000","5.60000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","ARM","BTSX","3.0 [2.3-3.8]","2.99000","2.31000","3.82000",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","ARM","BTSX","7.4 [5.9-9.2]","7.44000","5.94000","9.17000",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","ARM","BTSX","2.6 [2.1-3.3]","2.62000","2.07000","3.29000",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","ARM","FMLE","4.6 [3.5-5.9]","4.63000","3.54000","5.90000",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","ARM","FMLE","4.4 [3.4-5.6]","4.42000","3.41000","5.58000",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","ARM","FMLE","1.9 [1.5-2.4]","1.90000","1.45000","2.41000",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","ARM","FMLE","1.1 [0.8-1.4]","1.10000","0.83800","1.42000",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","ARM","MLE","3.4 [2.6-4.5]","3.42000","2.59000","4.45000",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","ARM","MLE","7.3 [5.9-8.8]","7.25000","5.87000","8.84000",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","ARM","MLE","5.2 [4.1-6.4]","5.17000","4.13000","6.44000",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","ARM","MLE","6.6 [5.3-8.2]","6.63000","5.32000","8.18000",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","ARM","FMLE","2.0 [1.5-2.5]","1.95000","1.48000","2.52000",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","ARM","MLE","7.6 [6.2-9.3]","7.63000","6.19000","9.30000",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","ARM","FMLE","3.5 [2.7-4.5]","3.49000","2.67000","4.45000",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","ARM","BTSX","3.3 [2.4-4.4]","3.32000","2.43000","4.42000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","ARM","FMLE","0.7 [0.5-1.0]","0.72100","0.52500","0.96000",""
"SDGSUICIDE","PUBLISHED","2017","EUR","","ARM","MLE","5.5 [4.3-7.0]","5.54000","4.33000","7.04000",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","ARM","MLE","9.2 [7.4-11.5]","9.23000","7.35000","11.45040",""
"SDGSUICIDE","PUBLISHED","2012","EUR","","ARM","MLE","10.9 [8.8-13.2]","10.85770","8.83000","13.21340",""
"SDGSUICIDE","PUBLISHED","2009","EUR","","ARM","BTSX","4.8 [3.8-5.9]","4.77000","3.81000","5.86000",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","ARM","MLE","5.9 [4.7-7.4]","5.92000","4.73000","7.35000",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","ARM","BTSX","6.4 [5.0-7.9]","6.36000","5.03000","7.89000",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","ARM","FMLE","0.9 [0.6-1.2]","0.88900","0.63200","1.20000",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","ARM","BTSX","6.8 [5.4-8.3]","6.75000","5.37000","8.33000",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","ARM","BTSX","3.1 [2.5-3.9]","3.13000","2.47000","3.94000",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","ARM","BTSX","5.8 [4.6-7.1]","5.76000","4.59000","7.13000",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","ARM","BTSX","6.3 [5.0-7.8]","6.26000","4.95000","7.78000",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","ARM","BTSX","5.9 [4.7-7.3]","5.87000","4.66000","7.30000",""
"SDGSUICIDE","PUBLISHED","2018","EUR","","ARM","BTSX","2.1 [1.6-2.7]","2.08000","1.55000","2.73000",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","ARM","FMLE","2.1 [1.6-2.7]","2.12000","1.61000","2.72000",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","ARM","BTSX","4.0 [3.2-5.0]","4.02000","3.17000","5.03000",""
"SDGSUICIDE","PUBLISHED","2014","EUR","","ARM","MLE","8.1 [6.5-9.9]","8.10000","6.54000","9.91000",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","ARM","MLE","8.9 [7.2-10.9]","8.90000","7.17000","10.92930",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","ARM","BTSX","6.2 [4.9-7.7]","6.15000","4.87000","7.66000",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","ARM","BTSX","3.4 [2.7-4.3]","3.41000","2.69000","4.28000",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","ARM","FMLE","2.1 [1.6-2.6]","2.05000","1.55000","2.64000",""
"SDGSUICIDE","PUBLISHED","2005","EUR","","ARM","BTSX","4.2 [3.4-5.3]","4.24000","3.35000","5.29000",""
"SDGSUICIDE","PUBLISHED","2004","EUR","","ARM","MLE","6.2 [5.0-7.7]","6.24000","4.99000","7.72000",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","ARM","BTSX","4.8 [3.8-5.9]","4.81000","3.84000","5.94000",""
"SDGSUICIDE","PUBLISHED","2000","EUR","","ARM","MLE","5.1 [4.1-6.3]","5.07000","4.06000","6.26000",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","ARM","FMLE","2.6 [1.9-3.3]","2.58000","1.94000","3.33000",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","ARM","FMLE","1.3 [0.9-1.8]","1.30000","0.91400","1.77000",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","ARM","MLE","8.9 [7.2-10.9]","8.90000","7.17000","10.92390",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","ARM","MLE","8.7 [7.1-10.7]","8.73000","7.07000","10.67420",""
"SDGSUICIDE","PUBLISHED","2006","EUR","","ARM","FMLE","3.2 [2.4-4.1]","3.19000","2.44000","4.08000",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","ARM","BTSX","6.8 [5.4-8.4]","6.80000","5.44000","8.35000",""
"SDGSUICIDE","PUBLISHED","2008","EUR","","ARM","FMLE","2.7 [2.1-3.4]","2.67000","2.05000","3.38000",""
"SDGSUICIDE","PUBLISHED","2013","EUR","","ARM","FMLE","5.2 [4.0-6.6]","5.24000","4.01000","6.64000",""
"SDGSUICIDE","PUBLISHED","2010","EUR","","ARM","MLE","10.5 [8.5-12.7]","10.45440","8.45000","12.73950",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","ARM","BTSX","5.7 [4.5-7.2]","5.71000","4.48000","7.15000",""
"SDGSUICIDE","PUBLISHED","2019","EUR","","ARM","MLE","5.6 [4.1-7.4]","5.58000","4.13000","7.40000",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","ARM","FMLE","1.3 [0.9-1.6]","1.26000","0.94500","1.64000",""
"SDGSUICIDE","PUBLISHED","2007","EUR","","ARM","FMLE","3.1 [2.4-4.0]","3.13000","2.40000","3.99000",""
"SDGSUICIDE","PUBLISHED","2003","EUR","","ARM","MLE","4.3 [3.5-5.4]","4.34000","3.45000","5.41000",""
"SDGSUICIDE","PUBLISHED","2002","EUR","","ARM","BTSX","3.5 [2.7-4.3]","3.45000","2.72000","4.32000",""
"SDGSUICIDE","PUBLISHED","2011","EUR","","ARM","MLE","9.5 [7.8-11.5]","9.50000","7.76000","11.49540",""
"SDGSUICIDE","PUBLISHED","2015","EUR","","ARM","FMLE","3.7 [2.8-4.8]","3.71000","2.82000","4.75000",""
"SDGSUICIDE","PUBLISHED","2001","EUR","","ARM","FMLE","1.3 [1.0-1.7]","1.33000","1.01000","1.73000",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","ATG","FMLE","0.2 [0.1-0.2]","0.16300","0.11500","0.22600",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","ATG","BTSX","0.4 [0.3-0.6]","0.44100","0.31000","0.59800",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","ATG","BTSX","1.7 [1.2-2.4]","1.73000","1.23000","2.36000",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","ATG","BTSX","1.3 [0.9-1.7]","1.26000","0.89500","1.72000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","ATG","MLE","2.7 [1.9-3.7]","2.72000","1.86000","3.72000",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","ATG","BTSX","1.9 [1.3-2.6]","1.87000","1.30000","2.56000",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","ATG","BTSX","1.9 [1.3-2.7]","1.94000","1.34000","2.67000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","ATG","FMLE","1.0 [0.7-1.4]","1.03000","0.72300","1.43000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","ATG","BTSX","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","ATG","MLE","0.2 [0.1-0.2]","0.17500","0.12300","0.24100",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","ATG","MLE","0.8 [0.5-1.0]","0.75300","0.51800","1.04000",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","ATG","BTSX","0.5 [0.3-0.6]","0.47000","0.32600","0.64200",""
"SDGSUICIDE","PUBLISHED","2006","AMR","","ATG","MLE","1.0 [0.7-1.4]","0.98800","0.68600","1.35000",""
"SDGSUICIDE","PUBLISHED","2015","AMR","","ATG","BTSX","0.4 [0.3-0.6]","0.43900","0.30900","0.59500",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","ATG","MLE","2.7 [1.9-3.6]","2.68000","1.88000","3.61000",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2000","AMR","","ATG","MLE","4.1 [2.9-5.7]","4.13000","2.86000","5.68000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","ATG","BTSX","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2010","AMR","","ATG","BTSX","0.2 [0.1-0.2]","0.15600","0.10800","0.21300",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","ATG","FMLE","0.9 [0.6-1.2]","0.85000","0.59600","1.15000",""
"SDGSUICIDE","PUBLISHED","2014","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","ATG","MLE","4.0 [2.8-5.4]","3.97000","2.76000","5.44000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","ATG","MLE","0.6 [0.4-0.8]","0.58100","0.40000","0.80800",""
"SDGSUICIDE","PUBLISHED","2009","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2005","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","ATG","BTSX","0.3 [0.2-0.4]","0.27700","0.19100","0.38500",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","ATG","BTSX","0.4 [0.3-0.5]","0.38000","0.26000","0.53900",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","ATG","MLE","3.7 [2.6-5.0]","3.66000","2.61000","5.00000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2007","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2018","AMR","","ATG","FMLE","0.7 [0.5-1.0]","0.73400","0.50300","1.04000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2008","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2001","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2004","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2011","AMR","","ATG","BTSX","0.2 [0.1-0.2]","0.16900","0.11900","0.23300",""
"SDGSUICIDE","PUBLISHED","2002","AMR","","ATG","BTSX","1.3 [0.9-1.8]","1.28000","0.87700","1.75000",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","ATG","BTSX","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2013","AMR","","ATG","FMLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2019","AMR","","ATG","FMLE","0.8 [0.5-1.1]","0.75700","0.51600","1.08000",""
"SDGSUICIDE","PUBLISHED","2003","AMR","","ATG","MLE","2.7 [1.9-3.6]","2.67000","1.90000","3.64000",""
"SDGSUICIDE","PUBLISHED","2017","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","ATG","MLE","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
"SDGSUICIDE","PUBLISHED","2012","AMR","","ATG","BTSX","0.0 [0.0-0.0]","0.00000","0.00000","0.00000",""
